,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
72,55,raspi4_latency,Linear,only_one_hot,42,1000,0.816775751167208,0.05163654121231229,0.7375719970938305,0.035325784530529834
73,55,edgetpu_latency,Linear,only_one_hot,42,1000,0.20095796393753892,0.17917806743705586,0.44959176923941835,0.07633669531756668
74,55,pixel3_latency,Linear,only_one_hot,42,1000,0.7959281110338305,0.05271146341397139,0.7270479807177919,0.03521500743240812
75,55,eyeriss_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9561170179856819,0.0016628820250589745
76,55,eyeriss_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9856890014075889,0.0004025300597674874
77,55,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.79537039792229,0.048056650296110386,0.7547337807348283,0.03517894804188408
78,55,fpga_latency,Linear,only_one_hot,42,1000,1.0,0.0,0.9872286289231124,9.169839464258565e-05
79,55,fpga_energy,Linear,only_one_hot,42,1000,1.0,0.0,0.9872264220015923,9.047361224477192e-05
80,25,edgegpu_latency,Linear,only_one_hot,42,1000,-4.5374768736013753e+21,1.2463222759904265e+23,0.29643836343224167,0.20280763043173214
81,25,edgegpu_energy,Linear,only_one_hot,42,1000,-3.7869245256650405e+21,1.020399780977049e+23,0.29824779896549847,0.20048518891158296
82,25,raspi4_latency,Linear,only_one_hot,42,1000,-2.5168661295348662e+20,7.171940671793578e+21,0.3252818850481086,0.20852497759039673
83,25,edgetpu_latency,Linear,only_one_hot,42,1000,-3.9220565566784316e+21,1.2314725819466003e+23,0.12658135321007516,0.1392587510750775
84,25,pixel3_latency,Linear,only_one_hot,42,1000,-9.72341415484708e+21,2.9646552093809356e+23,0.30124345595734586,0.2010421876852084
85,25,eyeriss_latency,Linear,only_one_hot,42,1000,0.990257402090705,0.02781278136614458,0.9427927465247391,0.035397208819828406
86,25,eyeriss_energy,Linear,only_one_hot,42,1000,0.9902160611289947,0.02826182949337095,0.9691787292049204,0.04337441973382369
87,25,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,-1.661784591331784e+20,4.879092758637762e+21,0.2976367706274284,0.2019724858611797
88,25,fpga_latency,Linear,only_one_hot,42,1000,0.9897991840643449,0.03587563682771344,0.9717663277663283,0.04500256297876206
89,25,fpga_energy,Linear,only_one_hot,42,1000,0.9898054044410667,0.035875936839493784,0.9717865560129498,0.044988048683088214
90,11,edgegpu_latency,Linear,only_one_hot,42,1000,0.1565268640576715,0.24800433498507715,0.3613751715060131,0.09765888256220301
91,11,edgegpu_energy,Linear,only_one_hot,42,1000,0.16171841413200413,0.2513676309084753,0.3631223649067643,0.09903449395569178
92,11,raspi4_latency,Linear,only_one_hot,42,1000,0.19192127036594717,0.22908612686176358,0.36311201811010957,0.09922782203126952
93,11,edgetpu_latency,Linear,only_one_hot,42,1000,-0.2007678986828736,0.34770979262441654,0.2337122053171359,0.1025984898561149
94,11,pixel3_latency,Linear,only_one_hot,42,1000,0.18495126747803806,0.22145202050518858,0.36084704184773897,0.09844848843020652
95,11,eyeriss_latency,Linear,only_one_hot,42,1000,0.3177113226315471,0.1908742879771365,0.4327608517889033,0.10364800783016818
96,11,eyeriss_energy,Linear,only_one_hot,42,1000,0.31743254988264913,0.1938539535466284,0.4246901626545018,0.10249440138233469
97,11,eyeriss_arithmetic_intensity,Linear,only_one_hot,42,1000,0.18021728697500325,0.19534340074233303,0.37198936839246755,0.08401699794734294
98,11,fpga_latency,Linear,only_one_hot,42,1000,0.313916524696414,0.2025583199209532,0.42656636340130116,0.10206655217991475
99,11,fpga_energy,Linear,only_one_hot,42,1000,0.3145715400432608,0.19765905000909822,0.42699283092959944,0.10129397240480723
