,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
99,3036,pixel3_latency,MLP10,full_features_one_hot_proxies,42,100,0.9197528254347394,0.07406316813927186,0.8596756755537978,0.003900659251057905
100,3036,eyeriss_latency,MLP10,only_one_hot,42,100,0.9990758231380774,0.00032662554401175316,0.9551342653055882,0.0008800294494188046
101,3036,eyeriss_latency,MLP10,only_full_features,42,100,0.9990399938486304,0.0005502683467800624,0.9547034548575778,0.0006609340742985883
102,3036,eyeriss_latency,MLP10,full_features_one_hot,42,100,0.9989164039416838,0.0007348992776495585,0.9558044938113981,0.0006825835961788587
103,3036,eyeriss_latency,MLP10,full_features_one_hot_proxies,42,100,0.9966578994383926,0.00790163675769174,0.9555499262146122,0.0007961613446441728
104,3036,eyeriss_energy,MLP10,only_one_hot,42,100,0.9990710917535361,0.0005069864371893639,0.9627648654360986,0.001899140852350508
105,3036,eyeriss_energy,MLP10,only_full_features,42,100,0.9991133718962578,0.0005152720604632855,0.964439926764618,0.0033701450148587316
106,3036,eyeriss_energy,MLP10,full_features_one_hot,42,100,0.9989186989234007,0.0007539678611468549,0.9637108860195494,0.0029942021633974506
107,3036,eyeriss_energy,MLP10,full_features_one_hot_proxies,42,100,0.9953671504780235,0.007686370529226072,0.963004006199601,0.0040567416894982155
108,3036,eyeriss_arithmetic_intensity,MLP10,only_one_hot,42,100,0.9982639237163805,0.000568467396304734,0.9614538152686685,0.0022609740050459686
109,3036,eyeriss_arithmetic_intensity,MLP10,only_full_features,42,100,0.9983794984123137,0.0007705814361042828,0.9643169508871504,0.0028983843623510887
110,3036,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot,42,100,0.9983327914845141,0.0005950012983655588,0.9632239476707184,0.0028208781163824147
111,3036,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot_proxies,42,100,0.9928956433440738,0.016069026016764233,0.9623326694391575,0.00301682380400997
112,3036,fpga_latency,MLP10,only_one_hot,42,100,0.9989719316308505,0.0002992960744194987,0.9813720510922385,0.0009243169011958268
113,3036,fpga_latency,MLP10,only_full_features,42,100,0.9988645272723953,0.002373288217691097,0.9824855071603332,0.0014876091394401833
114,3036,fpga_latency,MLP10,full_features_one_hot,42,100,0.9989961332928619,0.0005097886723163027,0.9823701217932974,0.0011002961579463068
115,3036,fpga_latency,MLP10,full_features_one_hot_proxies,42,100,0.9965421894340438,0.005903418976380504,0.982016714432003,0.0010188195383775836
116,3036,fpga_energy,MLP10,only_one_hot,42,100,0.9989625113727715,0.00023670055861517038,0.9810521730551749,0.0010252695160361362
117,3036,fpga_energy,MLP10,only_full_features,42,100,0.999060368684685,0.00045549364394746204,0.9825896568052268,0.0011873171300087401
118,3036,fpga_energy,MLP10,full_features_one_hot,42,100,0.9990043353212543,0.0004243183246155923,0.9823314968271489,0.0010707945860165147
119,3036,fpga_energy,MLP10,full_features_one_hot_proxies,42,100,0.9957876823527119,0.00782397314924316,0.9816346396144412,0.0012987840164284904
120,1366,edgegpu_latency,MLP10,only_one_hot,42,100,0.9594630488108379,0.0038361608202642614,0.8978916651524578,0.004643579755374092
121,1366,edgegpu_latency,MLP10,only_full_features,42,100,0.9329777937513913,0.0056169394751937485,0.8487641854251298,0.005696179664142592
122,1366,edgegpu_latency,MLP10,full_features_one_hot,42,100,0.9568540114780959,0.004367025237235909,0.8863701813968686,0.005992497087698507
123,1366,edgegpu_latency,MLP10,full_features_one_hot_proxies,42,100,0.782326832438779,0.5536347571476844,0.8877769679182151,0.0055687353892454935
124,1366,edgegpu_energy,MLP10,only_one_hot,42,100,0.9619235945385428,0.003255905013090063,0.8933364431721287,0.004163842917004622
125,1366,edgegpu_energy,MLP10,only_full_features,42,100,0.937516771908356,0.004814485185127985,0.8490572095172395,0.004646511759549565
126,1366,edgegpu_energy,MLP10,full_features_one_hot,42,100,0.9595617679871421,0.00387229808495778,0.8828343195560333,0.004941142430144265
127,1366,edgegpu_energy,MLP10,full_features_one_hot_proxies,42,100,0.7078757530537323,1.288041226598822,0.8839765848655662,0.005002941664328472
128,1366,raspi4_latency,MLP10,only_one_hot,42,100,0.9533255515836607,0.003406397528151248,0.8537087588821818,0.004334859788598415
129,1366,raspi4_latency,MLP10,only_full_features,42,100,0.9505252111940916,0.004836034158011784,0.8509935277882935,0.005789327950068995
130,1366,raspi4_latency,MLP10,full_features_one_hot,42,100,0.9553000250552914,0.0031970777865446593,0.8562575650842228,0.004627965886832634
131,1366,raspi4_latency,MLP10,full_features_one_hot_proxies,42,100,0.8518035518763611,0.24864789449690247,0.8580585629180412,0.004457517918747792
132,1366,edgetpu_latency,MLP10,only_one_hot,42,100,0.8590156505184576,0.021968088790547447,0.836667652984485,0.014942612824138071
133,1366,edgetpu_latency,MLP10,only_full_features,42,100,0.7328642468477996,0.03255912856628736,0.7768780110240289,0.022114757547273493
134,1366,edgetpu_latency,MLP10,full_features_one_hot,42,100,0.7633989936124597,0.03187866115412749,0.7953467150637161,0.01788375821022382
135,1366,edgetpu_latency,MLP10,full_features_one_hot_proxies,42,100,0.6458967436987766,0.3949345796241772,0.7981674997768553,0.019253328806525194
136,1366,pixel3_latency,MLP10,only_one_hot,42,100,0.926590002380374,0.0036880040943883564,0.8405927756102766,0.004440966111268206
137,1366,pixel3_latency,MLP10,only_full_features,42,100,0.9223047013483345,0.005993243489505432,0.8383576504634962,0.0053070720335224525
138,1366,pixel3_latency,MLP10,full_features_one_hot,42,100,0.9272064187427053,0.004425429639658399,0.8430324308085332,0.0044620631854939636
139,1366,pixel3_latency,MLP10,full_features_one_hot_proxies,42,100,0.7379530299038831,0.7584417133684682,0.844645902375643,0.004914391954825178
140,1366,eyeriss_latency,MLP10,only_one_hot,42,100,0.9984427575403956,0.0003399806934160946,0.9541197400401339,0.0010838816040737228
141,1366,eyeriss_latency,MLP10,only_full_features,42,100,0.9984921753604259,0.00070325817290167,0.953597111763343,0.0008956076899074236
142,1366,eyeriss_latency,MLP10,full_features_one_hot,42,100,0.9983199036187597,0.0006070553849287893,0.9545726246255327,0.0010343128735176767
143,1366,eyeriss_latency,MLP10,full_features_one_hot_proxies,42,100,0.9564019706739997,0.1289910532696627,0.9540105052648807,0.0011776391439037935
144,1366,eyeriss_energy,MLP10,only_one_hot,42,100,0.9985072136917728,0.0003599437981573291,0.9546976572034095,0.003517915811851753
145,1366,eyeriss_energy,MLP10,only_full_features,42,100,0.9984377300218361,0.0007121302939357421,0.9568534221498168,0.0034587976722435234
146,1366,eyeriss_energy,MLP10,full_features_one_hot,42,100,0.9981768755330489,0.0018821024650457713,0.9554426810357284,0.003767688257263954
147,1366,eyeriss_energy,MLP10,full_features_one_hot_proxies,42,100,0.9491298613631546,0.27269582968396916,0.9545239615000617,0.0028603992855981684
148,1366,eyeriss_arithmetic_intensity,MLP10,only_one_hot,42,100,0.9964813064754874,0.0006071062659621156,0.9513092799119715,0.002778710167712433
149,1366,eyeriss_arithmetic_intensity,MLP10,only_full_features,42,100,0.9967658508716366,0.0010529232939223763,0.9541446383488795,0.0032770418879244797
150,1366,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot,42,100,0.9969554510532866,0.0007472978847057098,0.9543845039429185,0.0029401874336990705
151,1366,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot_proxies,42,100,0.9676051629621716,0.07769218181838962,0.9536317501844717,0.002744228517279102
152,1366,fpga_latency,MLP10,only_one_hot,42,100,0.9981878861928175,0.0008115181784950197,0.9761124240712944,0.0018568337552172466
153,1366,fpga_latency,MLP10,only_full_features,42,100,0.998423206290189,0.0005937113892874183,0.9778180828287638,0.0018558697778364977
154,1366,fpga_latency,MLP10,full_features_one_hot,42,100,0.9983316317688512,0.0004016396986311071,0.9772104820107208,0.001753780798132986
155,1366,fpga_latency,MLP10,full_features_one_hot_proxies,42,100,0.9673633510656543,0.08139938085244405,0.9762781017718375,0.0016034816799297415
156,1366,fpga_energy,MLP10,only_one_hot,42,100,0.9982553866635826,0.00041223810431254454,0.9760536481104443,0.0017052339413548866
157,1366,fpga_energy,MLP10,only_full_features,42,100,0.9982318589034008,0.0016194168032468575,0.9775641684839692,0.0022518507710219127
158,1366,fpga_energy,MLP10,full_features_one_hot,42,100,0.9981800546639077,0.0008800615176309425,0.9773468581137342,0.0016851412754923533
159,1366,fpga_energy,MLP10,full_features_one_hot_proxies,42,100,0.9543700683716676,0.1213124889182502,0.9762178864831219,0.0016857224198729645
160,614,edgegpu_latency,MLP10,only_one_hot,42,100,0.9363342600661622,0.007302914474090294,0.8773839248105776,0.007413939548572055
161,614,edgegpu_latency,MLP10,only_full_features,42,100,0.8988278158398921,0.016682824442008193,0.8177996509772444,0.01080971999485419
162,614,edgegpu_latency,MLP10,full_features_one_hot,42,100,0.931298934901504,0.01271829186933529,0.8610949333768141,0.010327294492886151
163,614,edgegpu_latency,MLP10,full_features_one_hot_proxies,42,100,0.493739768010527,1.2653865766897017,0.8645550604796763,0.009149571452965997
164,614,edgegpu_energy,MLP10,only_one_hot,42,100,0.9374746799501863,0.008690673349716299,0.8730279923725246,0.005971358316620639
165,614,edgegpu_energy,MLP10,only_full_features,42,100,0.9060758072791515,0.014886862675181472,0.822660115108578,0.008709430461716607
166,614,edgegpu_energy,MLP10,full_features_one_hot,42,100,0.9372563731484937,0.010768012385617773,0.8620832401595507,0.006928365297528446
167,614,edgegpu_energy,MLP10,full_features_one_hot_proxies,42,100,0.446298552843916,1.723214859523729,0.8651437935143825,0.006344603848675046
