,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
208,55,edgetpu_latency,RandomForest,only_proxies,42,100,0.32489095778354804,0.05602041243745815,0.4909271273350197,0.03578175093397406
209,55,edgetpu_latency,RandomForest,only_one_hot,42,100,0.4972310780197357,0.06722790055058755,0.5771164800768311,0.05386954606522463
210,55,edgetpu_latency,RandomForest,features_one_hot,42,100,0.5059467094421533,0.06465441049448327,0.5926880283024893,0.05360324535237221
211,55,edgetpu_latency,RandomForest,features_proxies,42,100,0.4102771704871223,0.05617621138641117,0.5592237424513432,0.04217828284030602
212,55,edgetpu_latency,RandomForest,features_one_hot_proxies,42,100,0.48474046863257414,0.06512314188235378,0.5936572548042166,0.0476959436620278
213,55,edgetpu_latency,RandomForest,only_full_features,42,100,0.4831542327761273,0.06649691971411732,0.6121572245063303,0.05134850353148596
214,55,edgetpu_latency,RandomForest,full_features_one_hot,42,100,0.5275369984371034,0.05834628720812703,0.6307747636123751,0.051106959063461965
215,55,edgetpu_latency,RandomForest,full_features_one_hot_proxies,42,100,0.5119651699527423,0.05710019891847514,0.6241973181436902,0.0491998477772401
216,55,pixel3_latency,RandomForest,only_features,42,100,0.7701976775408916,0.03232842981053849,0.7201047197575412,0.019175097966031205
217,55,pixel3_latency,RandomForest,only_proxies,42,100,0.7831293918045177,0.030218659075433387,0.7151079947990431,0.016230212857126603
218,55,pixel3_latency,RandomForest,only_one_hot,42,100,0.5876033518203545,0.07803407725965823,0.6121675411432727,0.05149078073865821
219,55,pixel3_latency,RandomForest,features_one_hot,42,100,0.7836763872576329,0.03190507165382991,0.7318539319678936,0.0206425712760804
220,55,pixel3_latency,RandomForest,features_proxies,42,100,0.7911623819134168,0.03152375992211641,0.7297313371695862,0.01673226597264389
221,55,pixel3_latency,RandomForest,features_one_hot_proxies,42,100,0.7932135704702925,0.03237027829127152,0.732680417172443,0.01728086978117124
222,55,pixel3_latency,RandomForest,only_full_features,42,100,0.7833636690377317,0.031197685585371053,0.7401173500832345,0.018565004331037287
223,55,pixel3_latency,RandomForest,full_features_one_hot,42,100,0.7887069574052896,0.031032693293031252,0.7452557678321083,0.01903878475839326
224,55,pixel3_latency,RandomForest,full_features_one_hot_proxies,42,100,0.7984280216158668,0.03453171660829324,0.7440563557857637,0.01874629630036612
225,55,eyeriss_latency,RandomForest,only_features,42,100,0.8166212330722119,0.05163316794531808,0.7848452205823766,0.04204327066813287
226,55,eyeriss_latency,RandomForest,only_proxies,42,100,0.4930402565654516,0.056149161853349,0.5400902397944085,0.03599924126586279
227,55,eyeriss_latency,RandomForest,only_one_hot,42,100,0.5061823153212337,0.06479706339218669,0.5656338239274379,0.05452070260627614
228,55,eyeriss_latency,RandomForest,features_one_hot,42,100,0.7953911193659817,0.05621222328786529,0.774269899259474,0.04419519355768323
229,55,eyeriss_latency,RandomForest,features_proxies,42,100,0.7666964558501622,0.05940659233032816,0.7549964142395997,0.04768614754967775
230,55,eyeriss_latency,RandomForest,features_one_hot_proxies,42,100,0.7542418067416353,0.0608972818207051,0.7503015135612897,0.04780814326935541
231,55,eyeriss_latency,RandomForest,only_full_features,42,100,0.9680400811964472,0.015318146061083341,0.9343299658107541,0.009626257226038028
232,55,eyeriss_latency,RandomForest,full_features_one_hot,42,100,0.9671509931198264,0.015157740755235091,0.932934633867246,0.010492531988471403
233,55,eyeriss_latency,RandomForest,full_features_one_hot_proxies,42,100,0.9657050217213174,0.015315250865343584,0.9319362648676165,0.009665215626005079
234,55,eyeriss_energy,RandomForest,only_features,42,100,0.8202024019473071,0.04917736464168641,0.7927887912604932,0.036333371348277924
235,55,eyeriss_energy,RandomForest,only_proxies,42,100,0.5414449782119503,0.05397383965466905,0.5997592202049968,0.04076191545161579
236,55,eyeriss_energy,RandomForest,only_one_hot,42,100,0.510517319733431,0.06329546025679843,0.5604261508025045,0.055906897441783135
237,55,eyeriss_energy,RandomForest,features_one_hot,42,100,0.8001510837703342,0.05336127533253279,0.7817864649179522,0.03745711565596189
238,55,eyeriss_energy,RandomForest,features_proxies,42,100,0.7714188635764802,0.05362845839749389,0.7635896671060773,0.039493833786858175
239,55,eyeriss_energy,RandomForest,features_one_hot_proxies,42,100,0.7597485322073884,0.05469040410861774,0.7586311494739084,0.03958106393375976
240,55,eyeriss_energy,RandomForest,only_full_features,42,100,0.9686665121394165,0.01525926451664165,0.9342541602868499,0.012199022729619598
241,55,eyeriss_energy,RandomForest,full_features_one_hot,42,100,0.9682963756652204,0.014675463844890638,0.9328185015021725,0.013555246040556527
242,55,eyeriss_energy,RandomForest,full_features_one_hot_proxies,42,100,0.9664786210366196,0.015567959711333719,0.9314302268999082,0.01296408336837688
243,55,eyeriss_arithmetic_intensity,RandomForest,only_features,42,100,0.911016971862386,0.047363520352825435,0.8428122279838519,0.03918688608923619
244,55,eyeriss_arithmetic_intensity,RandomForest,only_proxies,42,100,0.6651359213803293,0.04760821164541446,0.6330406357015492,0.03204123578370602
245,55,eyeriss_arithmetic_intensity,RandomForest,only_one_hot,42,100,0.5678248545310661,0.08159671012823448,0.6034983318811332,0.06267881124412432
246,55,eyeriss_arithmetic_intensity,RandomForest,features_one_hot,42,100,0.9015728332933584,0.05137065761920212,0.836041481987164,0.04017302155855536
247,55,eyeriss_arithmetic_intensity,RandomForest,features_proxies,42,100,0.8818416222384821,0.057850500577704696,0.814470758678977,0.045514322180076026
248,55,eyeriss_arithmetic_intensity,RandomForest,features_one_hot_proxies,42,100,0.8766008080746743,0.05949093254880014,0.8112435800801869,0.045705730331635185
249,55,eyeriss_arithmetic_intensity,RandomForest,only_full_features,42,100,0.8908943072953093,0.05164417163155279,0.8388546433318512,0.04365099972710802
250,55,eyeriss_arithmetic_intensity,RandomForest,full_features_one_hot,42,100,0.8869811468918204,0.0536531470745499,0.8367343333433701,0.044686581648444954
251,55,eyeriss_arithmetic_intensity,RandomForest,full_features_one_hot_proxies,42,100,0.8703847191093524,0.059375965147308425,0.8204005985924446,0.04884696655081782
252,55,fpga_latency,RandomForest,only_features,42,100,0.9209705988546744,0.013146798254248047,0.8738010402349015,0.013260787654930389
253,55,fpga_latency,RandomForest,only_proxies,42,100,0.9054939430992044,0.014093558375312915,0.8470427868839085,0.011465538822003818
254,55,fpga_latency,RandomForest,only_one_hot,42,100,0.5945510796407568,0.07552267941205919,0.6313159961844411,0.05936996880334029
255,55,fpga_latency,RandomForest,features_one_hot,42,100,0.9170208053994728,0.01379867327056217,0.8707621102808829,0.013082929182692785
256,55,fpga_latency,RandomForest,features_proxies,42,100,0.9106866324040044,0.014764491850734448,0.8614506324204266,0.012855140581750848
257,55,fpga_latency,RandomForest,features_one_hot_proxies,42,100,0.9086741720926972,0.015547483786605658,0.8601099073030696,0.013709686425413998
258,55,fpga_latency,RandomForest,only_full_features,42,100,0.929974750309384,0.016280068729272096,0.8948228308646204,0.015419000828227773
259,55,fpga_latency,RandomForest,full_features_one_hot,42,100,0.9286919441792996,0.01686052356929038,0.8938234006377412,0.015674061684125266
260,55,fpga_latency,RandomForest,full_features_one_hot_proxies,42,100,0.9217957730818465,0.017595448244546393,0.8841600220994502,0.016269196136706517
261,55,fpga_energy,RandomForest,only_features,42,100,0.9209036590339693,0.013292493879400288,0.8737065136798003,0.013353866782751299
262,55,fpga_energy,RandomForest,only_proxies,42,100,0.9053312457644241,0.014272113744496462,0.8470285157897568,0.011860318975448531
263,55,fpga_energy,RandomForest,only_one_hot,42,100,0.5946434106767593,0.07501491740795231,0.6312442761480092,0.05905769051846035
264,55,fpga_energy,RandomForest,features_one_hot,42,100,0.9173936578840288,0.013726649093887088,0.8707280376688806,0.012924333111712207
265,55,fpga_energy,RandomForest,features_proxies,42,100,0.9106112693958458,0.015145106277686704,0.861166452667793,0.013190499768205894
266,55,fpga_energy,RandomForest,features_one_hot_proxies,42,100,0.9085789040337171,0.016149398720672187,0.8602888961942596,0.013803288094759527
267,55,fpga_energy,RandomForest,only_full_features,42,100,0.9301824128433661,0.01605971782518526,0.8949228050262924,0.015443053411468852
268,55,fpga_energy,RandomForest,full_features_one_hot,42,100,0.9284720351693885,0.016423647657067553,0.8935010851504595,0.015173767520020205
269,55,fpga_energy,RandomForest,full_features_one_hot_proxies,42,100,0.9217072765787736,0.017599893202636913,0.8840393376007926,0.01644756526008874
270,124,edgegpu_latency,RandomForest,only_features,42,100,0.7226719858290096,0.03907384056164477,0.6766954171672525,0.022034864255364637
271,124,edgegpu_latency,RandomForest,only_proxies,42,100,0.5912563590898441,0.03384256032819049,0.5650616969807909,0.014409195041627803
272,124,edgegpu_latency,RandomForest,only_one_hot,42,100,0.7784137803373287,0.029207975464869435,0.7241211015896721,0.02433066978760459
273,124,edgegpu_latency,RandomForest,features_one_hot,42,100,0.838887490147427,0.02766443613231907,0.7715140335499227,0.01865847635975958
274,124,edgegpu_latency,RandomForest,features_proxies,42,100,0.7599945828689512,0.02852503815469482,0.6792951848567089,0.01750924374103212
275,124,edgegpu_latency,RandomForest,features_one_hot_proxies,42,100,0.8268192109221179,0.029218760578951588,0.7412091825632835,0.021476932265483313
276,124,edgegpu_latency,RandomForest,only_full_features,42,100,0.7892127443246223,0.036375756550146174,0.7304379521172314,0.024086308213780973
277,124,edgegpu_latency,RandomForest,full_features_one_hot,42,100,0.8428290826425214,0.026814008449629213,0.7755713016307071,0.0165368392343532
278,124,edgegpu_latency,RandomForest,full_features_one_hot_proxies,42,100,0.8356842239572059,0.027080077472217846,0.7553315968698989,0.018667970838308342
279,124,edgegpu_energy,RandomForest,only_features,42,100,0.7262782083159612,0.03960449290053259,0.6794868053074411,0.02108955539984803
280,124,edgegpu_energy,RandomForest,only_proxies,42,100,0.615261363504898,0.029379067299366388,0.5847906193954863,0.012308370186664553
281,124,edgegpu_energy,RandomForest,only_one_hot,42,100,0.7814005335658074,0.027591173915018374,0.7243234949441205,0.025188222197437448
282,124,edgegpu_energy,RandomForest,features_one_hot,42,100,0.8438201898466653,0.025851460218730925,0.7740970194710114,0.01590868368954123
283,124,edgegpu_energy,RandomForest,features_proxies,42,100,0.768587194848326,0.02792749590952782,0.6866755718646007,0.01626734541945539
284,124,edgegpu_energy,RandomForest,features_one_hot_proxies,42,100,0.8339364336846128,0.02752826586089261,0.7470117130269698,0.019038045158699793
285,124,edgegpu_energy,RandomForest,only_full_features,42,100,0.790431055867532,0.037057770911922576,0.7321035364996865,0.025327446911227663
286,124,edgegpu_energy,RandomForest,full_features_one_hot,42,100,0.8485238247523518,0.025339730806429383,0.779960039865495,0.015279773291714451
287,124,edgegpu_energy,RandomForest,full_features_one_hot_proxies,42,100,0.8408074914322108,0.026572456960156764,0.7579670507548627,0.018343056628009675
288,124,raspi4_latency,RandomForest,only_features,42,100,0.8355705506378318,0.015140152725458059,0.758321147614554,0.011500486099917991
289,124,raspi4_latency,RandomForest,only_proxies,42,100,0.8559261102448484,0.012672646253402092,0.7644963429566416,0.008554557046672545
290,124,raspi4_latency,RandomForest,only_one_hot,42,100,0.7454368391706896,0.03921427136166151,0.6975711886027669,0.029167023309056763
291,124,raspi4_latency,RandomForest,features_one_hot,42,100,0.8689698533910039,0.019688142623148438,0.7858096668490514,0.01080127430808916
292,124,raspi4_latency,RandomForest,features_proxies,42,100,0.8652487617955883,0.015374959077666126,0.7773052730354388,0.009065943388151459
293,124,raspi4_latency,RandomForest,features_one_hot_proxies,42,100,0.8757563549882454,0.018037572485024904,0.7865206489968005,0.010239116374499315
294,124,raspi4_latency,RandomForest,only_full_features,42,100,0.8450555049911358,0.013357767266926508,0.7703770955536213,0.009562222592707014
295,124,raspi4_latency,RandomForest,full_features_one_hot,42,100,0.8662150227884935,0.01855499859253559,0.7875090211819281,0.010034850918157798
296,124,raspi4_latency,RandomForest,full_features_one_hot_proxies,42,100,0.8749071794228982,0.018015210795035406,0.78989749931201,0.010379431225766855
297,124,edgetpu_latency,RandomForest,only_features,42,100,0.46405271050421026,0.04372942376480632,0.5836452237352002,0.024134030914011746
298,124,edgetpu_latency,RandomForest,only_proxies,42,100,0.38943243467148414,0.040214309617303635,0.5273587205485608,0.024627518594846895
299,124,edgetpu_latency,RandomForest,only_one_hot,42,100,0.597849931428318,0.029161366286724544,0.6503116201875737,0.02105288632080658
300,124,edgetpu_latency,RandomForest,features_one_hot,42,100,0.5985293347000208,0.03332423011450076,0.6688797642915513,0.029215557141429108
301,124,edgetpu_latency,RandomForest,features_proxies,42,100,0.49786517832056143,0.03581867060286324,0.6133182974463495,0.02294971245389957
302,124,edgetpu_latency,RandomForest,features_one_hot_proxies,42,100,0.5784095111927535,0.040566671815567217,0.6557103945463824,0.030029528163753417
303,124,edgetpu_latency,RandomForest,only_full_features,42,100,0.5641771237806148,0.03554458535946865,0.6649796381361073,0.028508566750834623
304,124,edgetpu_latency,RandomForest,full_features_one_hot,42,100,0.596666871536328,0.030668175872581322,0.6799208622368198,0.027406457314038173
305,124,edgetpu_latency,RandomForest,full_features_one_hot_proxies,42,100,0.589333824115977,0.033099308820213974,0.6753249284177335,0.02946623626972794
306,124,pixel3_latency,RandomForest,only_features,42,100,0.8170516495621211,0.014144626492287517,0.7520838758736694,0.010169005049439597
307,124,pixel3_latency,RandomForest,only_proxies,42,100,0.8247718323696526,0.014338570887519792,0.7427366487894222,0.009161285638850046
308,124,pixel3_latency,RandomForest,only_one_hot,42,100,0.7343797375903196,0.03647266189277169,0.6976474167917882,0.027680601695825823
309,124,pixel3_latency,RandomForest,features_one_hot,42,100,0.8474252875011332,0.018347768628120917,0.7759856253196658,0.012144344740056788
310,124,pixel3_latency,RandomForest,features_proxies,42,100,0.842258347298908,0.015337281828131379,0.7669669861075689,0.009602393451335796
311,124,pixel3_latency,RandomForest,features_one_hot_proxies,42,100,0.8525087601374214,0.01717953581722801,0.7759561937463887,0.010845841766658048
312,124,pixel3_latency,RandomForest,only_full_features,42,100,0.8291537852975412,0.013128584643231118,0.7650249332788762,0.009797655037194547
313,124,pixel3_latency,RandomForest,full_features_one_hot,42,100,0.8467926568523448,0.01686178795756626,0.7785247947608757,0.011101803512836473
314,124,pixel3_latency,RandomForest,full_features_one_hot_proxies,42,100,0.8535815558886697,0.016718450582405186,0.7801469526958935,0.010647176373713974
315,124,eyeriss_latency,RandomForest,only_features,42,100,0.9421830899632682,0.01576845659735676,0.8844103312058895,0.02062293678958369
316,124,eyeriss_latency,RandomForest,only_proxies,42,100,0.6109858693972927,0.02526818966327988,0.6080073839401134,0.018019312902884645
317,124,eyeriss_latency,RandomForest,only_one_hot,42,100,0.6555846365780457,0.05019286194266871,0.6715164361738188,0.04841445352205079
318,124,eyeriss_latency,RandomForest,features_one_hot,42,100,0.9349929034107989,0.01716311747754004,0.8778666206534718,0.02107491933304358
319,124,eyeriss_latency,RandomForest,features_proxies,42,100,0.9205877656134794,0.021156543898010322,0.8652939623270278,0.023654199916649653
320,124,eyeriss_latency,RandomForest,features_one_hot_proxies,42,100,0.9158126994529914,0.021662156296049423,0.8620887591298201,0.024150988273769543
321,124,eyeriss_latency,RandomForest,only_full_features,42,100,0.9935721336653076,0.005112086079451284,0.9633080500175112,0.003661288250961507
322,124,eyeriss_latency,RandomForest,full_features_one_hot,42,100,0.993385033606398,0.005321763873371486,0.963096630524484,0.0042365027200488015
323,124,eyeriss_latency,RandomForest,full_features_one_hot_proxies,42,100,0.9926907184528987,0.005717196575458418,0.9613989471448413,0.0038497143302350335
324,124,eyeriss_energy,RandomForest,only_features,42,100,0.9424278775308607,0.014065963708773202,0.8858999425899304,0.02089114907093882
325,124,eyeriss_energy,RandomForest,only_proxies,42,100,0.6546526441612506,0.02324030798942481,0.6628180511500144,0.01768045379291092
326,124,eyeriss_energy,RandomForest,only_one_hot,42,100,0.6604140763551485,0.05043045940159126,0.6680195509372545,0.04782822081844578
327,124,eyeriss_energy,RandomForest,features_one_hot,42,100,0.9355264391387983,0.015217832410327257,0.8775634767762002,0.021637990664561662
328,124,eyeriss_energy,RandomForest,features_proxies,42,100,0.9220887728967546,0.018317906561123476,0.8647348344850384,0.021779664540089956
329,124,eyeriss_energy,RandomForest,features_one_hot_proxies,42,100,0.9174290508554833,0.01914853065274341,0.860917368600048,0.022695409033780853
330,124,eyeriss_energy,RandomForest,only_full_features,42,100,0.993723817530294,0.005082019387919621,0.9725126908307358,0.003970971426004967
331,124,eyeriss_energy,RandomForest,full_features_one_hot,42,100,0.9935645448368584,0.005303985074479301,0.9720962017199326,0.004059809606191904
332,124,eyeriss_energy,RandomForest,full_features_one_hot_proxies,42,100,0.992952965800759,0.005658387754085049,0.9702359745806995,0.004217849058520141
333,124,eyeriss_arithmetic_intensity,RandomForest,only_features,42,100,0.9808350772431658,0.01128679786519267,0.9216333659726701,0.014975843286872395
334,124,eyeriss_arithmetic_intensity,RandomForest,only_proxies,42,100,0.7549006375043709,0.023161420434994067,0.6938804534911591,0.018972558616392445
335,124,eyeriss_arithmetic_intensity,RandomForest,only_one_hot,42,100,0.7562483976331552,0.04420340000938114,0.7265248302897858,0.04026308533558368
336,124,eyeriss_arithmetic_intensity,RandomForest,features_one_hot,42,100,0.9790051046602577,0.01184425055915809,0.9172919971540885,0.015061678289999767
337,124,eyeriss_arithmetic_intensity,RandomForest,features_proxies,42,100,0.9745348160602366,0.013771491978856553,0.9070483442942657,0.017953649009095456
338,124,eyeriss_arithmetic_intensity,RandomForest,features_one_hot_proxies,42,100,0.9731715930582907,0.01356337926945896,0.9037349397026901,0.017516616014284586
339,124,eyeriss_arithmetic_intensity,RandomForest,only_full_features,42,100,0.9773488485502929,0.011851605006468724,0.919800445531262,0.015218821810434525
340,124,eyeriss_arithmetic_intensity,RandomForest,full_features_one_hot,42,100,0.9764040356079969,0.012407093263714671,0.9184703054416309,0.015868186912605057
341,124,eyeriss_arithmetic_intensity,RandomForest,full_features_one_hot_proxies,42,100,0.9724429703490298,0.013684614244677045,0.9099938932619931,0.017024413517407785
342,124,fpga_latency,RandomForest,only_features,42,100,0.9644739428516735,0.00580508734980656,0.9193135747029584,0.0074934216564922105
343,124,fpga_latency,RandomForest,only_proxies,42,100,0.9442796703460357,0.006158575308851464,0.8795082303169294,0.006296296750329961
344,124,fpga_latency,RandomForest,only_one_hot,42,100,0.7422299179069288,0.03166712667531355,0.7130543437058967,0.02854716900702677
345,124,fpga_latency,RandomForest,features_one_hot,42,100,0.9618520871939878,0.005863787646046361,0.9154128751001954,0.007341726522693139
346,124,fpga_latency,RandomForest,features_proxies,42,100,0.9573863055566224,0.006277900014122237,0.9081256371714662,0.007756928256755104
347,124,fpga_latency,RandomForest,features_one_hot_proxies,42,100,0.9562140475561978,0.006329831637302231,0.906886633568785,0.0074749646589278565
348,124,fpga_latency,RandomForest,only_full_features,42,100,0.9745303020006334,0.006203646858701714,0.9400320763927261,0.007612996172800384
349,124,fpga_latency,RandomForest,full_features_one_hot,42,100,0.9738642594202815,0.006312474424139861,0.9392949135512869,0.007541335850629535
350,124,fpga_latency,RandomForest,full_features_one_hot_proxies,42,100,0.9710674228629452,0.006913301987744325,0.9345989435531316,0.007322436119109577
351,124,fpga_energy,RandomForest,only_features,42,100,0.9644364032687427,0.005779943855809794,0.9192912416309861,0.007601306023187748
352,124,fpga_energy,RandomForest,only_proxies,42,100,0.9442426807706181,0.006303731103133326,0.8794473185364902,0.006377577422449148
353,124,fpga_energy,RandomForest,only_one_hot,42,100,0.7421389580942086,0.03185096949053624,0.7129273217145095,0.02880161339981661
354,124,fpga_energy,RandomForest,features_one_hot,42,100,0.9618230416677421,0.00586361713804497,0.9155071116839386,0.007287767930508182
355,124,fpga_energy,RandomForest,features_proxies,42,100,0.9574051236788764,0.006155782139941602,0.907972529937338,0.007820398814143786
356,124,fpga_energy,RandomForest,features_one_hot_proxies,42,100,0.9560736076670067,0.006296671371718436,0.9066963475206273,0.007304038482474795
357,124,fpga_energy,RandomForest,only_full_features,42,100,0.9744487227863484,0.006373221634660924,0.939846125011766,0.0076530865190104725
358,124,fpga_energy,RandomForest,full_features_one_hot,42,100,0.973885286054762,0.006470055200220973,0.9392253861928931,0.007503753542986441
359,124,fpga_energy,RandomForest,full_features_one_hot_proxies,42,100,0.9710457116009107,0.006677651630244614,0.9346406833794113,0.007173177792456852
360,276,edgegpu_latency,RandomForest,only_features,42,100,0.8100796849383464,0.01969862075494258,0.7249644059653046,0.012120212180880547
361,276,edgegpu_latency,RandomForest,only_proxies,42,100,0.6411237530318127,0.014152375956668779,0.5916755111357346,0.008421645783615492
362,276,edgegpu_latency,RandomForest,only_one_hot,42,100,0.8586369281444337,0.01915041742198653,0.7842181135978812,0.014654398872465108
363,276,edgegpu_latency,RandomForest,features_one_hot,42,100,0.9009473445977104,0.017985527055130342,0.8164710253010244,0.01154350183611251
364,276,edgegpu_latency,RandomForest,features_proxies,42,100,0.8361027922497858,0.015342275744515209,0.7289260994558588,0.013454678249834682
365,276,edgegpu_latency,RandomForest,features_one_hot_proxies,42,100,0.891088833623831,0.01500880861152397,0.7921108801726418,0.013884743630454702
366,276,edgegpu_latency,RandomForest,only_full_features,42,100,0.8707927717494193,0.020591042914081422,0.779707155700965,0.013018845276527153
367,276,edgegpu_latency,RandomForest,full_features_one_hot,42,100,0.8982365760891349,0.01657862467754974,0.8132695173253106,0.010833600416731556
368,276,edgegpu_latency,RandomForest,full_features_one_hot_proxies,42,100,0.8947155460755607,0.015051972552139192,0.7998813183038952,0.01228102372556317
369,276,edgegpu_energy,RandomForest,only_features,42,100,0.8116742123728975,0.020650875917704297,0.7253053797608489,0.012564947023926139
370,276,edgegpu_energy,RandomForest,only_proxies,42,100,0.659321482566705,0.012842541142576006,0.608157770805012,0.007611887322262455
371,276,edgegpu_energy,RandomForest,only_one_hot,42,100,0.8599752839563137,0.01795092173155583,0.7830653573353407,0.013811572007809803
372,276,edgegpu_energy,RandomForest,features_one_hot,42,100,0.901439465943239,0.01691926149000278,0.8146328857935663,0.010659340053432722
373,276,edgegpu_energy,RandomForest,features_proxies,42,100,0.8428013248926252,0.015027541254232184,0.734628502025026,0.012680126980046917
374,276,edgegpu_energy,RandomForest,features_one_hot_proxies,42,100,0.894587761537652,0.014419006081257325,0.7939223578687418,0.012618436775887394
375,276,edgegpu_energy,RandomForest,only_full_features,42,100,0.8739779413223484,0.021871311954620755,0.7827679363956608,0.013984465571504835
376,276,edgegpu_energy,RandomForest,full_features_one_hot,42,100,0.90139065004369,0.015554856924715728,0.8142783212897418,0.009862152851582439
377,276,edgegpu_energy,RandomForest,full_features_one_hot_proxies,42,100,0.8981895640928665,0.014117760890958803,0.800520807354897,0.011633974828369946
378,276,raspi4_latency,RandomForest,only_features,42,100,0.8647636710938831,0.009554073254843233,0.7791653221883996,0.0073619063464201405
379,276,raspi4_latency,RandomForest,only_proxies,42,100,0.87465077896229,0.00829208394719865,0.779612287546,0.005431103866156466
380,276,raspi4_latency,RandomForest,only_one_hot,42,100,0.8400033415400736,0.019485815411860518,0.7552823426234325,0.014315233545028616
381,276,raspi4_latency,RandomForest,features_one_hot,42,100,0.908239580582769,0.011487142077680363,0.8170624211089007,0.007673887978967709
382,276,raspi4_latency,RandomForest,features_proxies,42,100,0.8939617876858021,0.009584586459054271,0.7999969279406006,0.005365455058906622
383,276,raspi4_latency,RandomForest,features_one_hot_proxies,42,100,0.9119136849542164,0.011842273098589838,0.8167469216325159,0.007966047178704657
384,276,raspi4_latency,RandomForest,only_full_features,42,100,0.8753193436393771,0.009687673750201423,0.7914997329949736,0.007270082409773875
385,276,raspi4_latency,RandomForest,full_features_one_hot,42,100,0.9060319234657674,0.01230715871182691,0.8171833517311969,0.007986305180851066
386,276,raspi4_latency,RandomForest,full_features_one_hot_proxies,42,100,0.910707370558593,0.012269759045038593,0.8182925373838423,0.007980750861181607
387,276,edgetpu_latency,RandomForest,only_features,42,100,0.5357572098854746,0.025887233957793077,0.6266550580619081,0.01394263092727369
388,276,edgetpu_latency,RandomForest,only_proxies,42,100,0.45055879629164997,0.022360657750995376,0.5643629340216805,0.013459151613607478
389,276,edgetpu_latency,RandomForest,only_one_hot,42,100,0.6928445266345074,0.02616057415132849,0.7023005899059701,0.014606298591169933
390,276,edgetpu_latency,RandomForest,features_one_hot,42,100,0.660071371413937,0.020664316510654413,0.7099871778350315,0.016641327630753627
391,276,edgetpu_latency,RandomForest,features_proxies,42,100,0.5775941473291152,0.023023845711970848,0.6599934897036804,0.013569189301363235
392,276,edgetpu_latency,RandomForest,features_one_hot_proxies,42,100,0.6499536500760189,0.022137078233206986,0.7008636272479827,0.01614684275976577
393,276,edgetpu_latency,RandomForest,only_full_features,42,100,0.6326376223234784,0.018845276854277743,0.7033599660915643,0.015110843968707873
394,276,edgetpu_latency,RandomForest,full_features_one_hot,42,100,0.6593434104226208,0.01984257370466428,0.7163239415166089,0.014573392484782054
395,276,edgetpu_latency,RandomForest,full_features_one_hot_proxies,42,100,0.6563958940879115,0.019452594181079686,0.7138255409655546,0.014646507510275741
396,276,pixel3_latency,RandomForest,only_features,42,100,0.8460390788801413,0.009276631752298394,0.7734647787254086,0.007209353337667909
397,276,pixel3_latency,RandomForest,only_proxies,42,100,0.8474070689503891,0.008915774420107872,0.7620439119346086,0.005596484964363474
398,276,pixel3_latency,RandomForest,only_one_hot,42,100,0.8184710813863582,0.020146293836196778,0.7525911688725334,0.014961036451459011
399,276,pixel3_latency,RandomForest,features_one_hot,42,100,0.8881414029909973,0.012160491106032454,0.8095958480328019,0.007647243192953643
400,276,pixel3_latency,RandomForest,features_proxies,42,100,0.873786923518728,0.009602684960473647,0.7942075360563925,0.005994093560107385
401,276,pixel3_latency,RandomForest,features_one_hot_proxies,42,100,0.8914232216093688,0.012112430864996396,0.8105896370576952,0.008347823305964706
402,276,pixel3_latency,RandomForest,only_full_features,42,100,0.8582440899696258,0.010029370329356366,0.7859883062533095,0.007750261270727614
403,276,pixel3_latency,RandomForest,full_features_one_hot,42,100,0.8858210450238407,0.01231768381996331,0.808450979796817,0.007973815578716018
404,276,pixel3_latency,RandomForest,full_features_one_hot_proxies,42,100,0.8904086717489273,0.012360596279523947,0.8110865676466904,0.0086144597019212
405,276,eyeriss_latency,RandomForest,only_features,42,100,0.9821269124441137,0.005442187942384869,0.939464932582806,0.006880752339615859
406,276,eyeriss_latency,RandomForest,only_proxies,42,100,0.7058680472083456,0.014179819785059857,0.6695239333425995,0.010992439257589038
407,276,eyeriss_latency,RandomForest,only_one_hot,42,100,0.7610954662691078,0.028459447148195868,0.7400996335803955,0.03385858483544455
408,276,eyeriss_latency,RandomForest,features_one_hot,42,100,0.9806358488036162,0.00580471146874938,0.9374819961241453,0.007152634776329162
409,276,eyeriss_latency,RandomForest,features_proxies,42,100,0.9769689026731107,0.006395185241981913,0.9334860652513909,0.008010549267498184
410,276,eyeriss_latency,RandomForest,features_one_hot_proxies,42,100,0.9759590988648802,0.0065360868179099325,0.9323247377974481,0.00828982874117801
411,276,eyeriss_latency,RandomForest,only_full_features,42,100,0.9977345257294725,0.0011537087428281389,0.9832296553763649,0.00163804497670086
412,276,eyeriss_latency,RandomForest,full_features_one_hot,42,100,0.9977136483985356,0.0011505759832190774,0.9828914668944819,0.0018315072323340984
413,276,eyeriss_latency,RandomForest,full_features_one_hot_proxies,42,100,0.9975961871558723,0.0010796892720664278,0.9818781294950791,0.002154495386946452
414,276,eyeriss_energy,RandomForest,only_features,42,100,0.9825028891558503,0.005325655233001721,0.9431318062688304,0.00911508290464856
415,276,eyeriss_energy,RandomForest,only_proxies,42,100,0.7397372499688799,0.012596751354262824,0.7141739605286738,0.01063580116467689
416,276,eyeriss_energy,RandomForest,only_one_hot,42,100,0.765262832371399,0.027291585117526083,0.735619518006422,0.032484590419688125
